Order ID,Product,Category,Sales,Profit,Date,Region,Year,Month,Profit Margin
ORD-3187,Desk,Furniture,150.5,0.44,2023-03-20,South,2023,2023-03,0.003
ORD-3188,Stapler,Office Supplies,60.49,6.88,2023-01-06,Central,2023,2023-01,0.114
ORD-3189,Desk,Furniture,86.7,16.52,2024-11-11,West,2024,2024-11,0.191
ORD-3190,Tablet,Technology,663.33,26.9,2025-12-18,South,2025,2025-12,0.041
ORD-3191,Laptop,Technology,941.43,413.45,2024-08-17,South,2024,2024-08,0.439
ORD-3192,Laptop,Technology,56.7,6.96,2023-05-09,South,2023,2023-05,0.123
ORD-3193,Envelope,Office Supplies,17.29,0.86,2024-10-07,West,2024,2024-10,0.05
ORD-3194,Paper,Office Supplies,29.46,4.36,2024-06-04,Unknown,2024,2024-06,0.148
ORD-3195,Table,Furniture,219.495,124.35,2025-03-24,West,2025,2025-03,0.567
ORD-3196,Tablet,Technology,591.75,143.49,2023-02-03,South,2023,2023-02,0.242
ORD-3197,Stapler,Office Supplies,29.17,2.71,2025-10-14,East,2025,2025-10,0.093
ORD-3198,Laptop,Technology,164.55,35.37,2025-03-07,West,2025,2025-03,0.215
ORD-3199,Chair,Furniture,165.0,50.37,2023-06-13,South,2023,2023-06,0.305
ORD-3200,Desk,Furniture,214.91,22.4,2023-12-13,Central,2023,2023-12,0.104
ORD-3201,Monitor,Technology,357.08,98.2,2025-01-10,West,2025,2025-01,0.275
ORD-3202,Envelope,Office Supplies,18.99,2.92,2023-06-06,East,2023,2023-06,0.154
ORD-3203,Desk,Furniture,100.55,7.81,2024-07-07,East,2024,2024-07,0.078
ORD-3204,Sofa,Furniture,322.91,34.68,2025-11-12,South,2025,2025-11,0.107
ORD-3205,Bookcase,Furniture,309.43,74.46,2024-12-24,East,2024,2024-12,0.241
ORD-3206,Laptop,Technology,854.28,95.37,2023-05-10,East,2023,2023-05,0.112
ORD-3207,Envelope,Office Supplies,28.69,-1.04,2025-09-07,West,2025,2025-09,-0.036
ORD-3208,Phone,Technology,712.73,247.15,2023-08-01,South,2023,2023-08,0.347
ORD-3209,Desk,Furniture,67.92,9.07,2023-05-18,South,2023,2023-05,0.134
ORD-3210,Tablet,Technology,132.68,46.43,2025-03-04,South,2025,2025-03,0.35
ORD-3211,Table,Furniture,369.68,73.24,2023-01-08,West,2023,2023-01,0.198
ORD-3212,Printer,Technology,203.83,38.48,2023-01-16,South,2023,2023-01,0.189
ORD-3213,Sofa,Furniture,417.03,61.12,2023-10-06,East,2023,2023-10,0.147
ORD-3214,Laptop,Technology,416.33,56.84,2024-10-11,East,2024,2024-10,0.137
ORD-3215,Chair,Furniture,362.44,169.27,2024-09-06,East,2024,2024-09,0.467
ORD-3216,Monitor,Technology,181.86,52.6,2024-11-27,Central,2024,2024-11,0.289
ORD-3217,Laptop,Technology,298.16,16.47,2024-09-23,South,2024,2024-09,0.055
ORD-3218,Printer,Technology,464.31,16.2,2023-07-10,West,2023,2023-07,0.035
ORD-3219,Bookcase,Furniture,227.62,63.11,2023-07-14,East,2023,2023-07,0.277
ORD-3220,Desk,Furniture,400.11,43.49,2023-06-11,West,2023,2023-06,0.109
ORD-3221,Envelope,Office Supplies,24.87,3.53,2024-08-31,East,2024,2024-08,0.142
ORD-3222,Laptop,Technology,91.0,13.74,2025-05-10,Central,2025,2025-05,0.151
ORD-3223,Chair,Furniture,555.99,130.2,2023-01-09,East,2023,2023-01,0.234
ORD-3224,Phone,Technology,668.94,45.82,2024-06-25,East,2024,2024-06,0.068
ORD-3225,Chair,Furniture,83.69,6.32,2023-12-11,Central,2023,2023-12,0.076
ORD-3226,Chair,Furniture,126.76,37.4,2024-03-23,South,2024,2024-03,0.295
ORD-3227,Envelope,Office Supplies,34.95,12.45,2025-04-15,West,2025,2025-04,0.356
ORD-3228,Binder,Office Supplies,53.29,4.41,2024-05-02,South,2024,2024-05,0.083
ORD-3229,Sofa,Furniture,389.48,167.03,2024-12-06,Central,2024,2024-12,0.429
ORD-3230,Stapler,Office Supplies,22.66,7.07,2024-05-25,Central,2024,2024-05,0.312
ORD-3231,Tablet,Technology,564.61,46.23,2023-01-03,South,2023,2023-01,0.082
ORD-3232,Monitor,Technology,1297.79,425.69,2023-09-03,West,2023,2023-09,0.328
ORD-3233,Desk,Furniture,217.09,1.92,2023-05-28,East,2023,2023-05,0.009
ORD-3234,Sofa,Furniture,150.96,17.81,2024-03-06,East,2024,2024-03,0.118
ORD-3235,Bookcase,Furniture,335.05,38.7,2025-07-04,West,2025,2025-07,0.116
ORD-3236,Printer,Technology,725.51,92.0,2025-02-14,South,2025,2025-02,0.127
ORD-3237,Desk,Furniture,175.15,25.64,2025-03-08,West,2025,2025-03,0.146
ORD-3238,Binder,Office Supplies,26.65,5.24,2025-09-28,South,2025,2025-09,0.197
ORD-3239,Phone,Technology,331.82,42.52,2023-05-06,West,2023,2023-05,0.128
ORD-3240,Stapler,Office Supplies,88.88,14.47,2025-04-26,West,2025,2025-04,0.163
ORD-3241,Table,Furniture,192.81,57.23,2025-08-27,East,2025,2025-08,0.297
ORD-3242,Printer,Technology,531.77,21.09,2025-07-09,West,2025,2025-07,0.04
ORD-3243,Printer,Technology,189.68,81.73,2025-09-10,West,2025,2025-09,0.431
ORD-3244,Table,Furniture,381.18,-26.4,2024-03-24,South,2024,2024-03,-0.069
ORD-3245,Chair,Furniture,182.63,-5.1,2025-01-29,Central,2025,2025-01,-0.028
ORD-3246,Envelope,Office Supplies,92.84,26.72,2025-04-06,Central,2025,2025-04,0.288
ORD-3247,Bookcase,Furniture,457.66,116.66,2024-05-15,Central,2024,2024-05,0.255
ORD-3248,Envelope,Office Supplies,16.31,2.45,2025-10-14,Unknown,2025,2025-10,0.15
ORD-3249,Tablet,Technology,333.305,4.38,2024-11-29,South,2024,2024-11,0.013
ORD-3250,Phone,Technology,238.08,74.82,2024-07-10,Central,2024,2024-07,0.314
ORD-3251,Envelope,Office Supplies,68.69,29.66,2023-07-16,Central,2023,2023-07,0.432
ORD-3252,Laptop,Technology,636.46,120.08,2024-12-31,Central,2024,2024-12,0.189
ORD-3253,Table,Furniture,179.64,3.51,2023-06-06,East,2023,2023-06,0.02
ORD-3254,Desk,Furniture,145.77,24.03,2025-04-24,South,2025,2025-04,0.165
ORD-3255,Pen Set,Office Supplies,17.62,4.1,2024-03-28,West,2024,2024-03,0.233
ORD-3256,Laptop,Technology,611.62,165.5,2023-09-04,South,2023,2023-09,0.271
ORD-3257,Chair,Furniture,97.7,37.84,2024-04-29,Central,2024,2024-04,0.387
ORD-3258,Envelope,Office Supplies,21.28,5.9,2023-04-01,West,2023,2023-04,0.277
ORD-3259,Paper,Office Supplies,13.65,2.88,2024-03-19,South,2024,2024-03,0.211
ORD-3260,Envelope,Office Supplies,34.95,3.45,2024-07-22,West,2024,2024-07,0.099
ORD-3261,Tablet,Technology,572.36,54.54,2023-02-25,West,2023,2023-02,0.095
ORD-3262,Stapler,Office Supplies,33.44,7.25,2023-12-19,West,2023,2023-12,0.217
ORD-3263,Desk,Furniture,194.71,20.08,2024-02-09,West,2024,2024-02,0.103
ORD-3264,Sofa,Furniture,41.77,9.18,2023-03-06,West,2023,2023-03,0.22
ORD-3265,Stapler,Office Supplies,58.76,20.15,2023-11-12,South,2023,2023-11,0.343
ORD-3266,Laptop,Technology,487.01,74.27,2025-02-06,West,2025,2025-02,0.153
ORD-3267,Laptop,Technology,405.67,-7.25,2023-11-19,East,2023,2023-11,-0.018
ORD-3268,Desk,Furniture,141.52,34.13,2025-12-01,Central,2025,2025-12,0.241
ORD-3269,Envelope,Office Supplies,16.38,-0.33,2025-07-16,Central,2025,2025-07,-0.02
ORD-3270,Binder,Office Supplies,24.7,-3.31,2025-05-20,South,2025,2025-05,-0.134
ORD-3271,Printer,Technology,232.04,37.59,2023-02-11,West,2023,2023-02,0.162
ORD-3272,Laptop,Technology,102.66,15.02,2023-09-17,East,2023,2023-09,0.146
ORD-3273,Sofa,Furniture,208.23,72.83,2025-03-19,South,2025,2025-03,0.35
ORD-3274,Chair,Furniture,65.34,18.83,2024-04-19,West,2024,2024-04,0.288
ORD-3275,Envelope,Office Supplies,27.42,2.98,2024-05-09,East,2024,2024-05,0.109
ORD-3276,Bookcase,Furniture,277.39,13.37,2024-11-11,Central,2024,2024-11,0.048
ORD-3277,Monitor,Technology,207.67,65.81,2024-03-27,West,2024,2024-03,0.317
ORD-3278,Laptop,Technology,122.12,11.75,2023-06-14,South,2023,2023-06,0.096
ORD-3279,Printer,Technology,376.43,97.44,2023-03-09,East,2023,2023-03,0.259
ORD-3280,Paper,Office Supplies,32.4,1.14,2023-06-21,East,2023,2023-06,0.035
ORD-3281,Paper,Office Supplies,54.17,8.76,2024-01-25,East,2024,2024-01,0.162
ORD-3282,Stapler,Office Supplies,28.88,7.04,2023-02-22,East,2023,2023-02,0.244
ORD-3283,Paper,Office Supplies,24.23,-1.66,2024-08-21,Central,2024,2024-08,-0.069
ORD-3284,Envelope,Office Supplies,59.59,-2.36,2024-08-11,South,2024,2024-08,-0.04
ORD-3285,Bookcase,Furniture,334.38,84.79,2024-10-05,East,2024,2024-10,0.254
ORD-3286,Chair,Furniture,286.93,75.52,2023-01-06,East,2023,2023-01,0.263
ORD-3287,Stapler,Office Supplies,12.7,2.65,2025-01-10,East,2025,2025-01,0.209
ORD-3288,Tablet,Technology,146.64,22.38,2024-04-27,East,2024,2024-04,0.153
ORD-3289,Printer,Technology,96.04,7.46,2025-01-19,East,2025,2025-01,0.078
ORD-3290,Paper,Office Supplies,38.89,11.47,2025-08-20,East,2025,2025-08,0.295
ORD-3291,Envelope,Office Supplies,50.18,11.88,2024-12-28,South,2024,2024-12,0.237
ORD-3292,Envelope,Office Supplies,22.72,3.91,2023-09-15,West,2023,2023-09,0.172
ORD-3293,Table,Furniture,165.73,7.86,2025-12-18,Central,2025,2025-12,0.047
ORD-3294,Bookcase,Furniture,343.87,105.86,2023-12-30,Central,2023,2023-12,0.308
ORD-3295,Sofa,Furniture,179.4,33.35,2025-02-13,West,2025,2025-02,0.186
ORD-3296,Printer,Technology,400.16,13.29,2023-11-14,West,2023,2023-11,0.033
ORD-3297,Stapler,Office Supplies,73.98,4.1,2025-12-04,West,2025,2025-12,0.055
ORD-3298,Printer,Technology,800.78,158.12,2023-02-12,West,2023,2023-02,0.197
ORD-3299,Tablet,Technology,192.65,36.26,2024-03-14,South,2024,2024-03,0.188
ORD-3300,Laptop,Technology,1003.36,138.69,2024-08-20,South,2024,2024-08,0.138
ORD-3301,Printer,Technology,324.36,93.24,2024-01-18,East,2024,2024-01,0.287
ORD-3302,Tablet,Technology,65.65,9.14,2024-08-24,West,2024,2024-08,0.139
ORD-3303,Paper,Office Supplies,34.21,8.22,2025-02-11,South,2025,2025-02,0.24
ORD-3304,Envelope,Office Supplies,35.22,8.79,2024-04-07,East,2024,2024-04,0.25
ORD-3305,Envelope,Office Supplies,45.01,6.9,2024-07-18,West,2024,2024-07,0.153
ORD-3306,Paper,Office Supplies,36.34,3.55,2023-03-18,Central,2023,2023-03,0.098
ORD-3307,Monitor,Technology,603.16,70.29,2024-03-18,West,2024,2024-03,0.117
ORD-3308,Stapler,Office Supplies,26.63,5.69,2023-09-08,Central,2023,2023-09,0.214
ORD-3309,Chair,Furniture,16.17,-0.1,2025-07-20,East,2025,2025-07,-0.006
ORD-3310,Paper,Office Supplies,79.26,17.99,2024-05-08,West,2024,2024-05,0.227
ORD-3311,Desk,Furniture,327.03,15.63,2024-10-23,South,2024,2024-10,0.048
ORD-3312,Chair,Furniture,215.93,31.6,2025-10-31,East,2025,2025-10,0.146
ORD-3313,Table,Furniture,64.05,10.45,2025-12-10,Unknown,2025,2025-12,0.163
ORD-3314,Chair,Furniture,238.58,39.85,2024-11-16,East,2024,2024-11,0.167
ORD-3315,Envelope,Office Supplies,63.31,20.65,2024-05-15,East,2024,2024-05,0.326
ORD-3316,Printer,Technology,483.26,75.78,2023-09-03,Central,2023,2023-09,0.157
ORD-3317,Binder,Office Supplies,75.7,-13.53,2025-01-23,South,2025,2025-01,-0.179
ORD-3318,Bookcase,Furniture,87.31,18.0,2023-09-10,East,2023,2023-09,0.206
ORD-3319,Sofa,Furniture,503.22,120.97,2024-04-07,Central,2024,2024-04,0.24
ORD-3320,Sofa,Furniture,212.79,93.02,2025-04-14,West,2025,2025-04,0.437
ORD-3321,Sofa,Furniture,151.35,2.15,2023-05-31,West,2023,2023-05,0.014
ORD-3322,Chair,Furniture,256.05,53.89,2023-03-16,Central,2023,2023-03,0.21
ORD-3323,Envelope,Office Supplies,13.87,3.12,2023-03-29,South,2023,2023-03,0.225
ORD-3324,Monitor,Technology,248.5,36.68,2025-03-20,South,2025,2025-03,0.148
ORD-3325,Paper,Office Supplies,15.44,2.21,2023-09-21,East,2023,2023-09,0.143
ORD-3326,Chair,Furniture,580.34,43.18,2025-01-09,West,2025,2025-01,0.074
ORD-3327,Table,Furniture,264.86,-16.98,2025-07-22,West,2025,2025-07,-0.064
ORD-3328,Desk,Furniture,75.29,-3.07,2024-11-28,Central,2024,2024-11,-0.041
ORD-3329,Table,Furniture,514.57,117.41,2025-09-21,East,2025,2025-09,0.228
ORD-3330,Binder,Office Supplies,16.1,0.41,2025-12-10,West,2025,2025-12,0.025
ORD-3331,Desk,Furniture,227.91,28.78,2023-01-11,Central,2023,2023-01,0.126
ORD-3332,Printer,Technology,541.57,44.86,2025-09-03,West,2025,2025-09,0.083
ORD-3333,Binder,Office Supplies,38.82,11.26,2023-04-05,South,2023,2023-04,0.29
ORD-3334,Chair,Furniture,350.04,11.5,2025-01-28,East,2025,2025-01,0.033
ORD-3335,Sofa,Furniture,811.88,146.01,2023-05-13,Central,2023,2023-05,0.18
ORD-3336,Table,Furniture,331.13,102.9,2023-12-06,Central,2023,2023-12,0.311
ORD-3337,Pen Set,Office Supplies,114.48,21.44,2024-08-30,South,2024,2024-08,0.187
ORD-3338,Pen Set,Office Supplies,14.91,3.34,2025-12-05,East,2025,2025-12,0.224
ORD-3339,Tablet,Technology,333.32,16.39,2023-10-28,West,2023,2023-10,0.049
ORD-3340,Stapler,Office Supplies,32.35,7.27,2023-12-25,West,2023,2023-12,0.225
ORD-3341,Bookcase,Furniture,552.52,114.89,2025-05-30,West,2025,2025-05,0.208
ORD-3342,Tablet,Technology,127.76,16.97,2025-08-26,East,2025,2025-08,0.133
ORD-3343,Laptop,Technology,182.69,26.83,2023-12-23,South,2023,2023-12,0.147
ORD-3344,Binder,Office Supplies,28.99,3.84,2024-10-29,West,2024,2024-10,0.132
ORD-3345,Sofa,Furniture,211.71,-2.02,2023-02-05,West,2023,2023-02,-0.01
ORD-3346,Phone,Technology,212.78,13.32,2023-10-19,East,2023,2023-10,0.063
ORD-3347,Sofa,Furniture,664.2,169.21,2025-04-11,West,2025,2025-04,0.255
ORD-3348,Printer,Technology,1063.29,224.22,2025-02-22,East,2025,2025-02,0.211
ORD-3349,Chair,Furniture,167.54,37.13,2025-05-22,South,2025,2025-05,0.222
ORD-3350,Sofa,Furniture,126.18,3.49,2024-11-20,Central,2024,2024-11,0.028
ORD-3351,Bookcase,Furniture,577.55,119.99,2023-11-02,South,2023,2023-11,0.208
ORD-3352,Stapler,Office Supplies,33.39,9.35,2023-03-02,East,2023,2023-03,0.28
ORD-3353,Chair,Furniture,132.28,17.36,2025-03-11,South,2025,2025-03,0.131
ORD-3354,Table,Furniture,52.74,4.94,2023-06-03,West,2023,2023-06,0.094
ORD-3355,Chair,Furniture,101.96,19.66,2025-02-07,East,2025,2025-02,0.193
ORD-3356,Tablet,Technology,319.68,66.78,2024-10-20,East,2024,2024-10,0.209
ORD-3357,Envelope,Office Supplies,24.2,4.77,2025-06-26,West,2025,2025-06,0.197
ORD-3358,Monitor,Technology,333.305,94.11,2024-07-07,Central,2024,2024-07,0.282
ORD-3359,Phone,Technology,586.87,-5.19,2023-04-30,West,2023,2023-04,-0.009
ORD-3360,Phone,Technology,364.78,51.86,2023-10-08,West,2023,2023-10,0.142
ORD-3361,Phone,Technology,417.44,12.51,2023-04-08,South,2023,2023-04,0.03
ORD-3362,Bookcase,Furniture,254.24,-7.79,2025-03-24,East,2025,2025-03,-0.031
ORD-3363,Desk,Furniture,125.08,34.14,2025-07-18,West,2025,2025-07,0.273
ORD-3364,Printer,Technology,391.75,94.99,2024-02-19,West,2024,2024-02,0.242
ORD-3365,Paper,Office Supplies,19.38,0.89,2023-01-22,South,2023,2023-01,0.046
ORD-3366,Paper,Office Supplies,34.95,20.98,2023-12-01,East,2023,2023-12,0.6
ORD-3367,Sofa,Furniture,195.52,7.99,2023-09-29,Central,2023,2023-09,0.041
ORD-3368,Laptop,Technology,281.63,36.72,2024-03-22,West,2024,2024-03,0.13
ORD-3369,Printer,Technology,351.77,92.22,2023-12-12,East,2023,2023-12,0.262
ORD-3370,Printer,Technology,702.93,247.51,2023-07-13,East,2023,2023-07,0.352
ORD-3371,Monitor,Technology,422.39,33.93,2023-07-28,Central,2023,2023-07,0.08
ORD-3372,Phone,Technology,249.92,76.43,2024-01-18,West,2024,2024-01,0.306
ORD-3373,Tablet,Technology,322.84,98.17,2023-07-29,West,2023,2023-07,0.304
ORD-3374,Monitor,Technology,520.75,114.57,2025-10-03,Central,2025,2025-10,0.22
ORD-3375,Monitor,Technology,98.71,-0.72,2023-08-24,West,2023,2023-08,-0.007
ORD-3376,Phone,Technology,139.79,55.09,2024-11-24,East,2024,2024-11,0.394
ORD-3377,Table,Furniture,151.32,30.78,2025-04-04,South,2025,2025-04,0.203
ORD-3378,Paper,Office Supplies,48.9,11.79,2025-10-13,South,2025,2025-10,0.241
ORD-3379,Chair,Furniture,268.83,72.25,2023-01-05,Central,2023,2023-01,0.269
ORD-3380,Desk,Furniture,92.58,-2.34,2024-12-16,West,2024,2024-12,-0.025
ORD-3381,Stapler,Office Supplies,28.13,-0.04,2024-11-17,East,2024,2024-11,-0.001
ORD-3382,Phone,Technology,177.09,11.59,2023-05-30,West,2023,2023-05,0.065
ORD-3383,Binder,Office Supplies,46.44,7.85,2025-03-25,Central,2025,2025-03,0.169
ORD-3384,Envelope,Office Supplies,31.76,4.71,2024-04-26,Central,2024,2024-04,0.148
ORD-3385,Paper,Office Supplies,42.77,13.19,2023-09-17,West,2023,2023-09,0.308
ORD-3386,Sofa,Furniture,204.91,87.64,2025-06-06,West,2025,2025-06,0.428
ORD-3387,Stapler,Office Supplies,38.19,6.86,2024-09-02,West,2024,2024-09,0.18
ORD-3388,Envelope,Office Supplies,34.78,7.5,2023-06-22,East,2023,2023-06,0.216
ORD-3389,Laptop,Technology,985.73,211.77,2023-07-07,South,2023,2023-07,0.215
ORD-3390,Phone,Technology,39.18,14.81,2025-09-05,South,2025,2025-09,0.378
ORD-3391,Sofa,Furniture,132.4,21.18,2024-07-16,South,2024,2024-07,0.16
ORD-3392,Pen Set,Office Supplies,18.32,0.89,2025-12-25,South,2025,2025-12,0.049
ORD-3393,Pen Set,Office Supplies,54.54,8.41,2023-11-12,South,2023,2023-11,0.154
ORD-3394,Table,Furniture,423.16,137.2,2025-12-25,East,2025,2025-12,0.324
ORD-3395,Desk,Furniture,219.75,-0.64,2023-04-17,Central,2023,2023-04,-0.003
ORD-3396,Phone,Technology,563.85,167.56,2024-11-10,South,2024,2024-11,0.297
ORD-3397,Desk,Furniture,83.84,-1.22,2023-12-27,Central,2023,2023-12,-0.015
ORD-3398,Monitor,Technology,193.67,30.21,2025-08-01,South,2025,2025-08,0.156
ORD-3399,Stapler,Office Supplies,73.06,23.39,2024-05-20,West,2024,2024-05,0.32
ORD-3400,Stapler,Office Supplies,42.92,2.84,2024-03-31,South,2024,2024-03,0.066
ORD-3401,Paper,Office Supplies,21.23,-1.46,2025-04-09,Central,2025,2025-04,-0.069
ORD-3402,Monitor,Technology,64.03,4.53,2025-09-16,Central,2025,2025-09,0.071
ORD-3403,Binder,Office Supplies,51.02,0.46,2024-03-29,South,2024,2024-03,0.009
ORD-3404,Stapler,Office Supplies,27.16,2.16,2024-04-02,East,2024,2024-04,0.08
ORD-3405,Pen Set,Office Supplies,12.37,1.53,2025-01-19,Central,2025,2025-01,0.124
ORD-3406,Tablet,Technology,249.52,-13.91,2023-02-02,Central,2023,2023-02,-0.056
ORD-3407,Printer,Technology,88.51,47.57,2023-01-16,West,2023,2023-01,0.537
ORD-3408,Envelope,Office Supplies,32.91,2.5,2023-08-20,East,2023,2023-08,0.076
ORD-3409,Sofa,Furniture,321.79,57.64,2024-04-28,Central,2024,2024-04,0.179
ORD-3410,Table,Furniture,84.3,13.43,2023-06-30,Central,2023,2023-06,0.159
ORD-3411,Monitor,Technology,243.0,52.29,2024-03-19,East,2024,2024-03,0.215
ORD-3412,Phone,Technology,1072.02,242.62,2024-05-02,East,2024,2024-05,0.226
ORD-3413,Sofa,Furniture,80.3,-2.14,2023-11-03,Central,2023,2023-11,-0.027
ORD-3414,Chair,Furniture,375.56,38.93,2023-12-30,Central,2023,2023-12,0.104
ORD-3415,Sofa,Furniture,139.8,4.22,2023-05-04,South,2023,2023-05,0.03
ORD-3416,Bookcase,Furniture,384.58,181.89,2023-09-23,Central,2023,2023-09,0.473
ORD-3417,Phone,Technology,469.42,39.83,2023-10-08,West,2023,2023-10,0.085
ORD-3418,Phone,Technology,1468.05,66.87,2024-10-26,East,2024,2024-10,0.046
ORD-3419,Tablet,Technology,183.95,70.49,2024-07-26,South,2024,2024-07,0.383
ORD-3420,Tablet,Technology,351.32,69.62,2024-07-26,Central,2024,2024-07,0.198
ORD-3421,Printer,Technology,273.33,81.15,2023-12-31,Central,2023,2023-12,0.297
ORD-3422,Chair,Furniture,74.75,30.8,2024-11-11,South,2024,2024-11,0.412
ORD-3423,Chair,Furniture,262.57,-15.25,2024-09-20,West,2024,2024-09,-0.058
ORD-3424,Chair,Furniture,211.08,24.66,2023-09-26,West,2023,2023-09,0.117
ORD-3425,Bookcase,Furniture,69.51,6.95,2023-05-22,Central,2023,2023-05,0.1
ORD-3426,Binder,Office Supplies,78.87,1.45,2024-01-09,South,2024,2024-01,0.018
ORD-3427,Envelope,Office Supplies,21.32,1.63,2025-03-01,South,2025,2025-03,0.076
ORD-3428,Monitor,Technology,612.72,124.04,2025-07-08,South,2025,2025-07,0.202
ORD-3429,Phone,Technology,332.03,127.17,2023-01-14,West,2023,2023-01,0.383
ORD-3430,Binder,Office Supplies,78.45,8.16,2024-08-12,Central,2024,2024-08,0.104
ORD-3431,Sofa,Furniture,203.11,7.51,2023-10-01,East,2023,2023-10,0.037
ORD-3432,Chair,Furniture,220.95,6.77,2023-07-09,Central,2023,2023-07,0.031
ORD-3433,Binder,Office Supplies,44.76,5.85,2024-06-21,South,2024,2024-06,0.131
ORD-3434,Laptop,Technology,503.59,88.15,2025-08-23,West,2025,2025-08,0.175
ORD-3435,Desk,Furniture,59.48,12.68,2025-09-10,Central,2025,2025-09,0.213
ORD-3436,Stapler,Office Supplies,99.07,22.85,2023-10-05,South,2023,2023-10,0.231
ORD-3437,Monitor,Technology,236.87,35.06,2025-11-12,East,2025,2025-11,0.148
ORD-3438,Tablet,Technology,148.94,11.45,2023-07-29,West,2023,2023-07,0.077
ORD-3439,Laptop,Technology,162.21,40.73,2023-12-26,South,2023,2023-12,0.251
ORD-3440,Binder,Office Supplies,32.8,3.2,2023-03-01,West,2023,2023-03,0.098
ORD-3441,Envelope,Office Supplies,64.97,8.34,2025-04-23,West,2025,2025-04,0.128
ORD-3442,Tablet,Technology,597.89,29.53,2024-09-12,East,2024,2024-09,0.049
ORD-3443,Bookcase,Furniture,964.91,126.28,2024-05-15,Central,2024,2024-05,0.131
ORD-3444,Tablet,Technology,406.51,94.26,2024-06-30,Central,2024,2024-06,0.232
ORD-3445,Pen Set,Office Supplies,23.52,1.32,2023-11-27,West,2023,2023-11,0.056
ORD-3446,Stapler,Office Supplies,30.05,5.17,2024-06-03,Central,2024,2024-06,0.172
ORD-3447,Paper,Office Supplies,19.43,3.18,2025-07-04,West,2025,2025-07,0.164
ORD-3448,Desk,Furniture,394.8,93.83,2025-06-20,West,2025,2025-06,0.238
ORD-3449,Pen Set,Office Supplies,30.46,4.32,2023-08-19,South,2023,2023-08,0.142
ORD-3450,Sofa,Furniture,156.49,46.29,2023-09-25,West,2023,2023-09,0.296
ORD-3451,Desk,Furniture,347.98,131.38,2025-03-24,Central,2025,2025-03,0.378
ORD-3452,Desk,Furniture,40.2,11.57,2023-04-02,East,2023,2023-04,0.288
ORD-3453,Pen Set,Office Supplies,60.1,1.21,2024-12-16,South,2024,2024-12,0.02
ORD-3454,Tablet,Technology,90.12,8.99,2024-01-14,Central,2024,2024-01,0.1
ORD-3455,Desk,Furniture,597.21,61.1,2024-07-23,East,2024,2024-07,0.102
ORD-3456,Sofa,Furniture,234.41,73.61,2023-08-13,Central,2023,2023-08,0.314
ORD-3457,Sofa,Furniture,258.08,53.58,2023-02-16,East,2023,2023-02,0.208
ORD-3458,Envelope,Office Supplies,37.47,4.14,2023-02-19,Central,2023,2023-02,0.11
ORD-3459,Envelope,Office Supplies,33.53,4.11,2023-04-27,West,2023,2023-04,0.123
ORD-3460,Phone,Technology,335.58,17.48,2024-03-06,East,2024,2024-03,0.052
ORD-3461,Desk,Furniture,210.13,40.81,2023-04-10,South,2023,2023-04,0.194
ORD-3462,Chair,Furniture,125.26,42.83,2025-04-19,South,2025,2025-04,0.342
ORD-3463,Paper,Office Supplies,35.48,3.33,2023-08-19,East,2023,2023-08,0.094
ORD-3464,Chair,Furniture,633.79,14.04,2025-07-03,East,2025,2025-07,0.022
ORD-3465,Pen Set,Office Supplies,69.9,15.86,2024-02-10,West,2024,2024-02,0.227
ORD-3466,Tablet,Technology,170.85,25.08,2025-06-02,West,2025,2025-06,0.147
ORD-3467,Table,Furniture,127.65,29.27,2025-12-02,Central,2025,2025-12,0.229
ORD-3468,Chair,Furniture,65.67,11.64,2023-02-16,Central,2023,2023-02,0.177
ORD-3469,Bookcase,Furniture,209.12,65.58,2024-10-30,East,2024,2024-10,0.314
ORD-3470,Chair,Furniture,409.61,42.72,2025-01-21,West,2025,2025-01,0.104
ORD-3471,Chair,Furniture,173.87,25.47,2024-12-08,West,2024,2024-12,0.146
ORD-3472,Chair,Furniture,217.77,59.72,2025-07-18,West,2025,2025-07,0.274
ORD-3473,Tablet,Technology,62.78,10.09,2025-01-20,Central,2025,2025-01,0.161
ORD-3474,Bookcase,Furniture,315.54,83.58,2023-11-16,East,2023,2023-11,0.265
ORD-3475,Laptop,Technology,586.87,208.39,2023-11-28,Central,2023,2023-11,0.355
